id,timestamp_utc,session_id,mmsi,latitude,longitude,speed_knots,course_deg,heading_deg,nav_status,message_type,ship_type_code,ship_name,ship_category,hour
169,2026-06-08 19:56:02.967325+00:00,20260608_195523,271043459,36.82676833333333,28.562603333333332,0.1,64.4,511.0,15,PositionReport,0.0,ADMIRAL,Unknown,19
178,2026-06-08 19:56:06.467316+00:00,20260608_195523,341608002,36.37566666666667,28.5449,10.8,109.0,110.0,0,PositionReport,70.0,BON,Cargo,19
183,2026-06-08 19:56:07.777413+00:00,20260608_195523,240563500,36.61421,27.13931333333333,0.0,318.9,65.0,0,PositionReport,60.0,OLYMPIOS ERMIS,Passenger,19
201,2026-06-08 19:56:16.731622+00:00,20260608_195523,271052008,36.51785666666667,27.04365333333333,10.2,286.3,288.0,0,PositionReport,80.0,T.BALAT,Tanker,19
211,2026-06-08 19:56:20.445055+00:00,20260608_195523,273333500,36.448575,28.396968333333334,8.0,294.0,294.0,0,PositionReport,70.0,KAPITAN VORONKOV,Cargo,19
220,2026-06-08 19:56:23.168683+00:00,20260608_195523,538072206,36.7692,28.12753,0.0,360.0,218.0,0,PositionReport,,,Unknown,19
221,2026-06-08 19:56:23.321724+00:00,20260608_195523,636015607,36.50455833333333,26.742471666666667,13.2,132.9,130.0,0,PositionReport,,,Unknown,19
235,2026-06-08 19:56:26.933552+00:00,20260608_195523,1193046,37.03301166666667,27.42881833333333,0.0,0.0,511.0,7,PositionReport,50.0,NAUTICAST,Pilot,19
251,2026-06-08 19:56:33.686200+00:00,20260608_195523,271051573,36.727473333333336,27.695081666666667,0.0,360.0,511.0,8,PositionReport,37.0,WHITE ISLAND,Pleasure Craft,19
269,2026-06-08 19:56:39.656561+00:00,20260608_195523,249010000,36.544625,28.13819,8.7,246.4,247.0,0,PositionReport,60.0,AROYA,Passenger,19
284,2026-06-08 19:56:45.190481+00:00,20260608_195523,368188000,37.02580833333333,27.427531666666667,0.0,84.4,170.0,1,PositionReport,37.0,SERENITY,Pleasure Craft,19
298,2026-06-08 19:56:49.048415+00:00,20260608_195523,271052890,36.7645,26.736651666666667,13.5,161.0,160.0,0,PositionReport,70.0,MED BEYKOZ,Cargo,19
306,2026-06-08 19:56:52.628655+00:00,20260608_195523,241216000,36.62756666666667,27.83758333333333,0.0,197.0,153.0,0,PositionReport,89.0,NAOUSSA,Tanker,19
310,2026-06-08 19:56:53.474902+00:00,20260608_195523,232056776,36.61375666666667,27.13921333333333,0.1,360.0,51.0,5,PositionReport,37.0,AIM,Pleasure Craft,19
314,2026-06-08 19:56:55.236841+00:00,20260608_195523,271001044,37.028945,27.429015,0.0,20.0,511.0,1,PositionReport,37.0,BLACK SEA,Pleasure Craft,19
317,2026-06-08 19:56:56.305824+00:00,20260608_195523,271040379,36.85084666666667,28.2775,0.0,16.1,511.0,5,PositionReport,37.0,CIPITOUBA II,Pleasure Craft,19
322,2026-06-08 19:56:57.428209+00:00,20260608_195523,232057452,37.03449333333333,27.424701666666667,0.1,360.0,511.0,5,PositionReport,98.0,THUNDERBIRD B,Other,19
331,2026-06-08 19:56:59.505455+00:00,20260608_195523,352003824,37.01482,27.450261666666663,0.0,360.0,254.0,13,PositionReport,37.0,SEVEN,Pleasure Craft,19
334,2026-06-08 19:57:00.134844+00:00,20260608_195523,511101443,37.03214833333333,27.42633333333333,0.0,176.3,511.0,9,PositionReport,60.0,SEA STAR KOS,Passenger,19
335,2026-06-08 19:57:00.479769+00:00,20260608_195523,319105300,36.68022166666666,27.748521666666665,10.8,62.1,60.0,0,PositionReport,37.0,MY ESCAPE,Pleasure Craft,19
344,2026-06-08 19:57:02.285079+00:00,20260608_195523,241886000,36.44444166666666,28.23118833333333,0.3,329.8,221.0,3,PositionReport,52.0,CAPTAIN DIMITRIS V,Tug,19
345,2026-06-08 19:57:03.347606+00:00,20260608_195523,538072206,36.76921,28.12754,0.0,360.0,162.0,0,PositionReport,,,Unknown,19
352,2026-06-08 19:57:06.425019+00:00,20260608_195523,341608002,36.37466666666667,28.54843333333333,10.8,109.2,109.0,0,PositionReport,70.0,BON,Cargo,19
367,2026-06-08 19:57:13.217452+00:00,20260608_195523,271043588,37.02881,27.4375,0.0,37.5,511.0,1,PositionReport,0.0,LOVE BOAT,Unknown,19
395,2026-06-08 19:57:22.292276+00:00,20260608_195523,305047300,36.865755,26.737903333333332,11.5,168.3,163.0,0,PositionReport,70.0,ADAM CROWN,Cargo,19
412,2026-06-08 19:57:28.187888+00:00,20260608_195523,240563500,36.614195,27.139333333333333,0.0,318.9,65.0,0,PositionReport,60.0,OLYMPIOS ERMIS,Passenger,19
421,2026-06-08 19:57:32.020451+00:00,20260608_195523,357086000,36.34985833333334,26.896091666666667,11.0,302.1,303.0,0,PositionReport,70.0,AMIS WISDOM II,Cargo,19
438,2026-06-08 19:57:37.452478+00:00,20260608_195523,248548000,36.66384,28.04104,0.0,360.0,16.0,1,PositionReport,36.0,ROXANE,Sailing Yacht,19
448,2026-06-08 19:57:39.648343+00:00,20260608_195523,249010000,36.54365166666666,28.13544166666667,8.7,246.5,247.0,0,PositionReport,60.0,AROYA,Passenger,19
471,2026-06-08 19:57:44.707385+00:00,20260608_195523,271044329,36.58624666666666,27.54940333333333,8.2,111.1,110.0,0,PositionReport,70.0,KILIC,Cargo,19
487,2026-06-08 19:57:49.004182+00:00,20260608_195523,271052890,36.76094833333333,26.738188333333333,13.5,160.0,160.0,0,PositionReport,70.0,MED BEYKOZ,Cargo,19
494,2026-06-08 19:57:51.279199+00:00,20260608_195523,305022400,36.28762666666667,26.96917333333333,9.8,312.5,315.0,0,PositionReport,,,Unknown,19
500,2026-06-08 19:57:52.524366+00:00,20260608_195523,241216000,36.62756666666667,27.83758333333333,0.0,190.0,154.0,0,PositionReport,89.0,NAOUSSA,Tanker,19
504,2026-06-08 19:57:53.507695+00:00,20260608_195523,271046339,37.03246,27.427983333333334,0.0,360.0,309.0,0,PositionReport,37.0,QUEEN OF SALMAKIS,Pleasure Craft,19
535,2026-06-08 19:57:59.854238+00:00,20260608_195523,511101443,37.032145,27.42632,0.0,176.3,511.0,9,PositionReport,60.0,SEA STAR KOS,Passenger,19
550,2026-06-08 19:58:03.067985+00:00,20260608_195523,271043459,36.826745,28.562595,0.1,65.4,511.0,15,PositionReport,0.0,ADMIRAL,Unknown,19
554,2026-06-08 19:58:04.061347+00:00,20260608_195523,271051573,36.72748333333333,27.69509833333333,0.0,360.0,511.0,8,PositionReport,37.0,WHITE ISLAND,Pleasure Craft,19
562,2026-06-08 19:58:06.351795+00:00,20260608_195523,341608002,36.37365,28.55198333333333,10.9,108.8,109.0,0,PositionReport,70.0,BON,Cargo,19
583,2026-06-08 19:58:13.352403+00:00,20260608_195523,352004546,36.342063333333336,28.772431666666662,7.4,109.8,116.0,0,PositionReport,,,Unknown,19
595,2026-06-08 19:58:17.083449+00:00,20260608_195523,271052008,36.51950333333333,27.03694,10.2,286.4,288.0,0,PositionReport,80.0,T.BALAT,Tanker,19
599,2026-06-08 19:58:17.694981+00:00,20260608_195523,538010371,36.51446833333333,26.77399666666667,9.8,315.2,316.0,0,PositionReport,80.0,NISSOS SERIFOS,Tanker,19
632,2026-06-08 19:58:28.924770+00:00,20260608_195523,667002547,36.44564,28.231988333333334,0.0,143.0,171.0,15,PositionReport,60.0,SEA STAR DIAGORAS,Passenger,19
666,2026-06-08 19:58:39.675747+00:00,20260608_195523,249010000,36.542655,28.13264,8.7,246.1,246.0,0,PositionReport,60.0,AROYA,Passenger,19
670,2026-06-08 19:58:41.637018+00:00,20260608_195523,271043588,37.02883333333333,27.437555,0.0,235.0,511.0,5,PositionReport,0.0,LOVE BOAT,Unknown,19
672,2026-06-08 19:58:42.268793+00:00,20260608_195523,240782800,36.39035333333334,27.788588333333333,9.4,254.2,511.0,15,PositionReport,36.0,OXYZEN,Sailing Yacht,19
674,2026-06-08 19:58:42.801999+00:00,20260608_195523,271043459,36.826728333333335,28.562555,0.0,0.0,511.0,15,PositionReport,0.0,ADMIRAL,Unknown,19
685,2026-06-08 19:58:45.238339+00:00,20260608_195523,538011838,36.64741,27.13608833333333,0.0,256.0,331.0,1,PositionReport,70.0,IRIS I,Cargo,19
716,2026-06-08 19:58:54.489593+00:00,20260608_195523,352004546,36.34151333333333,28.77405333333333,7.4,113.9,117.0,0,PositionReport,,,Unknown,19
763,2026-06-08 19:59:04.998827+00:00,20260608_195523,271051573,36.72748,27.695118333333333,0.0,360.0,511.0,8,PositionReport,37.0,WHITE ISLAND,Pleasure Craft,19
769,2026-06-08 19:59:06.017193+00:00,20260608_195523,248446000,37.014165000000006,27.45045333333333,0.0,172.3,264.0,5,PositionReport,37.0,ELEMENTS,Pleasure Craft,19
796,2026-06-08 19:59:14.825948+00:00,20260608_195523,271046339,37.03247,27.427983333333334,0.0,360.0,309.0,0,PositionReport,37.0,QUEEN OF SALMAKIS,Pleasure Craft,19
799,2026-06-08 19:59:15.697306+00:00,20260608_195523,511100115,37.024438333333336,27.437685,0.0,327.0,241.0,0,PositionReport,60.0,SEA STAR RHODES,Passenger,19
827,2026-06-08 19:59:23.704588+00:00,20260608_195523,305047300,36.85947166666666,26.739821666666668,11.5,166.2,161.0,0,PositionReport,70.0,ADAM CROWN,Cargo,19
829,2026-06-08 19:59:24.401227+00:00,20260608_195523,271044329,36.58479,27.55381,8.2,112.6,110.0,0,PositionReport,70.0,KILIC,Cargo,19
840,2026-06-08 19:59:27.797466+00:00,20260608_195523,319160400,36.70236,27.96194833333333,7.9,226.9,222.0,0,PositionReport,37.0,NEXUS,Pleasure Craft,19
845,2026-06-08 19:59:30.316661+00:00,20260608_195523,273333500,36.451455,28.388975,8.0,293.8,294.0,0,PositionReport,70.0,KAPITAN VORONKOV,Cargo,19
846,2026-06-08 19:59:30.372373+00:00,20260608_195523,271042480,37.03226666666667,27.426801666666663,0.0,0.0,511.0,5,PositionReport,69.0,GONUL,Passenger,19
877,2026-06-08 19:59:41.086347+00:00,20260608_195523,256003728,37.01582833333334,27.442308333333337,0.0,360.0,511.0,1,PositionReport,37.0,BUCKETLIST10,Pleasure Craft,19
888,2026-06-08 19:59:44.854222+00:00,20260608_195523,271044329,36.58449,27.55468,8.2,112.8,110.0,0,PositionReport,70.0,KILIC,Cargo,19
892,2026-06-08 19:59:46.194473+00:00,20260608_195523,271002446,37.02469666666666,27.43827333333333,0.1,0.0,511.0,8,PositionReport,60.0,AKCAKOCA,Passenger,19
896,2026-06-08 19:59:46.933610+00:00,20260608_195523,368188000,37.02581333333333,27.427515000000003,0.1,67.2,185.0,1,PositionReport,37.0,SERENITY,Pleasure Craft,19
899,2026-06-08 19:59:47.517233+00:00,20260608_195523,240563500,36.61420333333333,27.13931333333333,0.0,318.9,66.0,0,PositionReport,60.0,OLYMPIOS ERMIS,Passenger,19
904,2026-06-08 19:59:48.838590+00:00,20260608_195523,241895000,36.90013333333333,27.291371666666667,0.3,325.6,358.0,5,PositionReport,70.0,BLUE CARRIER 2,Cargo,19
906,2026-06-08 19:59:49.001739+00:00,20260608_195523,271052890,36.75383333333333,26.74139333333333,13.5,160.8,160.0,0,PositionReport,70.0,MED BEYKOZ,Cargo,19
915,2026-06-08 19:59:50.442311+00:00,20260608_195523,271044344,37.03209,27.427813333333333,0.0,36.0,303.0,5,PositionReport,51.0,KIYEM 6,SAR,19
919,2026-06-08 19:59:52.869813+00:00,20260608_195523,271001044,37.02896833333333,27.42905,0.0,223.0,511.0,1,PositionReport,37.0,BLACK SEA,Pleasure Craft,19
926,2026-06-08 19:59:54.091305+00:00,20260608_195523,636015607,36.49605666666666,26.75464,13.2,130.6,129.0,0,PositionReport,,,Unknown,19
927,2026-06-08 19:59:54.630590+00:00,20260608_195523,271040379,36.85084833333334,28.27749833333333,0.0,319.3,511.0,5,PositionReport,37.0,CIPITOUBA II,Pleasure Craft,19
947,2026-06-08 20:00:01.682610+00:00,20260608_195523,352003824,37.01482333333333,27.45027,0.0,360.0,261.0,13,PositionReport,37.0,SEVEN,Pleasure Craft,20
957,2026-06-08 20:00:05.115026+00:00,20260608_195523,271051573,36.72748333333333,27.69511333333333,0.0,360.0,511.0,8,PositionReport,37.0,WHITE ISLAND,Pleasure Craft,20
963,2026-06-08 20:00:07.850495+00:00,20260608_195523,240563500,36.61420833333333,27.139311666666668,0.0,318.9,66.0,0,PositionReport,60.0,OLYMPIOS ERMIS,Passenger,20
964,2026-06-08 20:00:08.646803+00:00,20260608_195523,271002446,37.024705,27.438271666666665,0.0,0.0,511.0,8,PositionReport,60.0,AKCAKOCA,Passenger,20
965,2026-06-08 20:00:09.322603+00:00,20260608_195523,256901000,36.60035833333333,26.597645,12.5,133.4,133.0,0,PositionReport,,,Unknown,20
968,2026-06-08 20:00:11.477245+00:00,20260608_195523,249010000,36.54117,28.128505,8.8,245.7,246.0,0,PositionReport,60.0,AROYA,Passenger,20
972,2026-06-08 20:00:12.391278+00:00,20260608_195523,373178000,37.178145,26.647105,15.5,180.6,181.0,0,PositionReport,,,Unknown,20
973,2026-06-08 20:00:12.624323+00:00,20260608_195523,319105300,36.68456333333334,27.758903333333333,10.5,63.3,61.0,0,PositionReport,37.0,MY ESCAPE,Pleasure Craft,20
1015,2026-06-08 20:00:23.645444+00:00,20260608_195523,305047300,36.85637333333333,26.740835,11.5,166.1,161.0,0,PositionReport,70.0,ADAM CROWN,Cargo,20
1025,2026-06-08 20:00:26.615184+00:00,20260608_195523,271052008,36.521638333333335,27.029936666666668,9.9,297.0,304.0,0,PositionReport,80.0,T.BALAT,Tanker,20
1049,2026-06-08 20:00:37.060558+00:00,20260608_195523,271044079,37.02429666666667,27.43867833333333,0.0,231.4,511.0,15,PositionReport,60.0,M/V ASIM KAPTAN,Passenger,20
1055,2026-06-08 20:00:38.467053+00:00,20260608_195523,271052907,37.01218,27.437126666666664,0.0,360.0,511.0,1,PositionReport,36.0,MEIRA,Sailing Yacht,20
1060,2026-06-08 20:00:40.749855+00:00,20260608_195523,248548000,36.66382,28.041066666666666,0.0,360.0,16.0,1,PositionReport,36.0,ROXANE,Sailing Yacht,20
1078,2026-06-08 20:00:46.080702+00:00,20260608_195523,271002446,37.02472,27.43827333333333,0.0,0.0,511.0,8,PositionReport,60.0,AKCAKOCA,Passenger,20
1082,2026-06-08 20:00:47.819735+00:00,20260608_195523,240563500,36.61421,27.13931,0.0,318.9,66.0,0,PositionReport,60.0,OLYMPIOS ERMIS,Passenger,20
1089,2026-06-08 20:00:48.900279+00:00,20260608_195523,271052890,36.75027666666666,26.742951666666663,13.5,160.1,160.0,0,PositionReport,70.0,MED BEYKOZ,Cargo,20
1102,2026-06-08 20:00:54.026518+00:00,20260608_195523,271053537,37.01288666666667,27.45039166666667,0.0,360.0,511.0,1,PositionReport,37.0,ILLUSION 2,Pleasure Craft,20
1114,2026-06-08 20:00:59.361846+00:00,20260608_195523,538072206,36.76919,28.12754,0.0,360.0,162.0,0,PositionReport,,,Unknown,20
1155,2026-06-08 20:01:11.312650+00:00,20260608_195523,271005006,36.84896333333334,28.280961666666663,0.0,265.4,511.0,5,PositionReport,69.0,MARMARIS EXPRESS,Passenger,20
1161,2026-06-08 20:01:13.211282+00:00,20260608_195523,241216000,36.62755,27.83748333333333,0.0,172.0,156.0,0,PositionReport,89.0,NAOUSSA,Tanker,20
1180,2026-06-08 20:01:20.426678+00:00,20260608_195523,511101443,37.03210666666666,27.426355,0.0,176.3,511.0,9,PositionReport,60.0,SEA STAR KOS,Passenger,20
1185,2026-06-08 20:01:21.695213+00:00,20260608_195523,229908000,36.76483333333333,28.122,0.1,293.0,128.0,0,PositionReport,,,Unknown,20
1188,2026-06-08 20:01:22.340336+00:00,20260608_195523,319105300,36.686130000000006,27.762685,10.4,63.2,61.0,0,PositionReport,37.0,MY ESCAPE,Pleasure Craft,20
1194,2026-06-08 20:01:23.730392+00:00,20260608_195523,305047300,36.853253333333335,26.74187,11.5,164.9,160.0,0,PositionReport,70.0,ADAM CROWN,Cargo,20
1198,2026-06-08 20:01:24.373975+00:00,20260608_195523,511100115,37.024436666666666,27.437686666666664,0.0,327.0,241.0,0,PositionReport,60.0,SEA STAR RHODES,Passenger,20
1205,2026-06-08 20:01:27.999880+00:00,20260608_195523,1193046,37.03301166666667,27.42881833333333,0.0,0.0,511.0,7,PositionReport,50.0,NAUTICAST,Pilot,20
1230,2026-06-08 20:01:35.078215+00:00,20260608_195523,241886000,36.44845,28.232806666666665,5.0,84.8,99.0,3,PositionReport,52.0,CAPTAIN DIMITRIS V,Tug,20
1234,2026-06-08 20:01:35.701682+00:00,20260608_195523,341608002,36.3702,28.56428333333333,10.9,109.1,109.0,0,PositionReport,70.0,BON,Cargo,20
1244,2026-06-08 20:01:39.736637+00:00,20260608_195523,249010000,36.53967333333333,28.124415,8.8,245.6,245.0,0,PositionReport,60.0,AROYA,Passenger,20
1246,2026-06-08 20:01:40.002908+00:00,20260608_195523,256003728,37.01582166666667,27.44232,0.0,360.0,511.0,1,PositionReport,37.0,BUCKETLIST10,Pleasure Craft,20
1253,2026-06-08 20:01:41.303941+00:00,20260608_195523,240782800,36.388515,27.77948,9.0,255.6,511.0,15,PositionReport,36.0,OXYZEN,Sailing Yacht,20
1255,2026-06-08 20:01:41.515270+00:00,20260608_195523,271043588,37.02881333333333,27.437545,0.0,209.3,511.0,5,PositionReport,0.0,LOVE BOAT,Unknown,20
1259,2026-06-08 20:01:42.257700+00:00,20260608_195523,241953000,36.40786166666667,28.246468333333333,0.0,242.9,2.0,1,PositionReport,89.0,SEAVEN CREST,Tanker,20
1260,2026-06-08 20:01:42.423186+00:00,20260608_195523,538011838,36.647396666666666,27.13609166666667,0.0,256.0,331.0,1,PositionReport,70.0,IRIS I,Cargo,20
1281,2026-06-08 20:01:47.613329+00:00,20260608_195523,240563500,36.61421666666667,27.139315,0.0,318.9,66.0,0,PositionReport,60.0,OLYMPIOS ERMIS,Passenger,20
1309,2026-06-08 20:01:55.351716+00:00,20260608_195523,319177600,37.02411666666667,27.436916666666665,0.0,62.9,63.0,5,PositionReport,37.0,STARLUST,Pleasure Craft,20
1311,2026-06-08 20:01:55.806164+00:00,20260608_195523,538072107,36.82237333333333,28.3126,0.0,19.9,323.0,5,PositionReport,37.0,TURK'S,Pleasure Craft,20
1334,2026-06-08 20:02:03.277038+00:00,20260608_195523,538072206,36.76919333333333,28.12755333333333,0.0,360.0,162.0,0,PositionReport,,,Unknown,20
1340,2026-06-08 20:02:05.014919+00:00,20260608_195523,271053578,37.03417666666667,27.427715,0.0,360.0,511.0,1,PositionReport,36.0,GITANE,Sailing Yacht,20
1341,2026-06-08 20:02:05.385147+00:00,20260608_195523,248446000,37.014165000000006,27.450451666666662,0.0,226.0,264.0,5,PositionReport,37.0,ELEMENTS,Pleasure Craft,20
1386,2026-06-08 20:02:20.221091+00:00,20260608_195523,511101443,37.03212666666666,27.42636,0.0,176.3,511.0,9,PositionReport,60.0,SEA STAR KOS,Passenger,20
1391,2026-06-08 20:02:21.561072+00:00,20260608_195523,229908000,36.76483333333333,28.122,0.1,187.0,128.0,0,PositionReport,,,Unknown,20
1399,2026-06-08 20:02:23.581817+00:00,20260608_195523,305047300,36.850155,26.742981666666665,11.5,162.3,160.0,0,PositionReport,70.0,ADAM CROWN,Cargo,20
1401,2026-06-08 20:02:24.318517+00:00,20260608_195523,511100115,37.02444666666667,27.437675,0.0,327.0,241.0,0,PositionReport,60.0,SEA STAR RHODES,Passenger,20
1411,2026-06-08 20:02:28.873242+00:00,20260608_195523,667002547,36.44565,28.231976666666664,0.0,143.0,170.0,15,PositionReport,60.0,SEA STAR DIAGORAS,Passenger,20
1416,2026-06-08 20:02:30.360972+00:00,20260608_195523,271042480,37.03227166666667,27.426806666666668,0.0,0.0,511.0,5,PositionReport,69.0,GONUL,Passenger,20
1447,2026-06-08 20:02:39.794421+00:00,20260608_195523,249010000,36.53866,28.12165666666667,8.8,245.5,246.0,0,PositionReport,60.0,AROYA,Passenger,20
1454,2026-06-08 20:02:41.381556+00:00,20260608_195523,240782800,36.38791333333334,27.776443333333336,9.3,256.4,511.0,15,PositionReport,36.0,OXYZEN,Sailing Yacht,20
1479,2026-06-08 20:02:47.600135+00:00,20260608_195523,240563500,36.61420833333333,27.139325,0.0,318.9,65.0,0,PositionReport,60.0,OLYMPIOS ERMIS,Passenger,20
1490,2026-06-08 20:02:50.330481+00:00,20260608_195523,271044344,37.03209833333334,27.42782,0.0,36.0,304.0,5,PositionReport,51.0,KIYEM 6,SAR,20
1494,2026-06-08 20:02:51.431340+00:00,20260608_195523,232056776,36.61373666666667,27.13919,0.0,360.0,51.0,5,PositionReport,37.0,AIM,Pleasure Craft,20
1526,2026-06-08 20:03:01.262111+00:00,20260608_195523,352003824,37.01482333333333,27.450265,0.0,360.0,253.0,13,PositionReport,37.0,SEVEN,Pleasure Craft,20
1543,2026-06-08 20:03:08.722755+00:00,20260608_195523,319160400,36.69656666666666,27.95484833333333,7.8,218.6,212.0,0,PositionReport,37.0,NEXUS,Pleasure Craft,20
1551,2026-06-08 20:03:11.278710+00:00,20260608_195523,271045885,37.015505,27.43953833333333,0.0,350.1,511.0,1,PositionReport,67.0,ARIELA,Passenger,20
1552,2026-06-08 20:03:11.730552+00:00,20260608_195523,271043459,36.82678333333333,28.56262333333333,0.0,49.9,511.0,15,PositionReport,0.0,ADMIRAL,Unknown,20
1560,2026-06-08 20:03:13.666839+00:00,20260608_195523,271051573,36.72745333333333,27.69511333333333,0.0,360.0,511.0,8,PositionReport,37.0,WHITE ISLAND,Pleasure Craft,20
1573,2026-06-08 20:03:18.576793+00:00,20260608_195523,271002451,36.84889833333333,28.28047,0.0,269.8,511.0,5,PositionReport,60.0,KARTEPE,Passenger,20
1586,2026-06-08 20:03:22.234004+00:00,20260608_195523,319105300,36.688815,27.769186666666663,10.5,62.7,60.0,0,PositionReport,37.0,MY ESCAPE,Pleasure Craft,20
1587,2026-06-08 20:03:22.543654+00:00,20260608_195523,241216000,36.62753333333333,27.83755,0.0,159.0,159.0,0,PositionReport,89.0,NAOUSSA,Tanker,20
1593,2026-06-08 20:03:23.772086+00:00,20260608_195523,271046339,37.03246333333333,27.428011666666663,0.0,360.0,309.0,0,PositionReport,37.0,QUEEN OF SALMAKIS,Pleasure Craft,20
1603,2026-06-08 20:03:25.097399+00:00,20260608_195523,511100115,37.02445166666666,27.437675,0.0,327.0,241.0,0,PositionReport,60.0,SEA STAR RHODES,Passenger,20
1606,2026-06-08 20:03:25.388802+00:00,20260608_195523,240663700,36.41666833333333,27.386713333333333,0.1,360.0,511.0,5,PositionReport,,,Unknown,20
1617,2026-06-08 20:03:27.806396+00:00,20260608_195523,1193046,37.03301166666667,27.42881833333333,0.0,0.0,511.0,7,PositionReport,50.0,NAUTICAST,Pilot,20
1622,2026-06-08 20:03:29.101834+00:00,20260608_195523,319160400,36.69599,27.95428666666667,7.8,218.2,212.0,0,PositionReport,37.0,NEXUS,Pleasure Craft,20
1623,2026-06-08 20:03:29.101939+00:00,20260608_195523,667002547,36.445636666666665,28.23197,0.0,143.0,170.0,15,PositionReport,60.0,SEA STAR DIAGORAS,Passenger,20
1649,2026-06-08 20:03:36.929968+00:00,20260608_195523,271044079,37.02429333333334,27.438651666666665,0.0,232.1,511.0,15,PositionReport,60.0,M/V ASIM KAPTAN,Passenger,20
1675,2026-06-08 20:03:43.385866+00:00,20260608_195523,538072206,36.76920666666667,28.127560000000003,0.0,360.0,162.0,0,PositionReport,,,Unknown,20
1687,2026-06-08 20:03:46.017837+00:00,20260608_195523,271002446,37.0247,27.43827,0.1,0.0,511.0,8,PositionReport,60.0,AKCAKOCA,Passenger,20
1698,2026-06-08 20:03:49.138976+00:00,20260608_195523,271052890,36.739558333333335,26.74761,13.6,161.6,160.0,0,PositionReport,70.0,MED BEYKOZ,Cargo,20
1719,2026-06-08 20:03:56.079765+00:00,20260608_195523,271052008,36.52794,27.021245,9.9,315.7,318.0,0,PositionReport,80.0,T.BALAT,Tanker,20
1754,2026-06-08 20:04:04.958861+00:00,20260608_195523,477238600,36.18423666666667,27.225495,14.0,314.8,314.0,0,PositionReport,79.0,SEAPOWER I,Cargo,20
1763,2026-06-08 20:04:08.962315+00:00,20260608_195523,319160400,36.69483,27.953195,7.8,217.0,211.0,0,PositionReport,37.0,NEXUS,Pleasure Craft,20
1778,2026-06-08 20:04:13.333242+00:00,20260608_195523,319039900,36.45095333333334,28.22681833333333,0.0,53.2,280.0,5,PositionReport,37.0,MEGAN,Pleasure Craft,20
1779,2026-06-08 20:04:13.510932+00:00,20260608_195523,271005006,36.84897166666666,28.280953333333333,0.0,265.4,511.0,5,PositionReport,69.0,MARMARIS EXPRESS,Passenger,20
1780,2026-06-08 20:04:13.738771+00:00,20260608_195523,271051573,36.72746333333334,27.695126666666667,0.0,360.0,511.0,8,PositionReport,37.0,WHITE ISLAND,Pleasure Craft,20
1797,2026-06-08 20:04:20.202612+00:00,20260608_195523,511101443,37.03211833333333,27.426348333333333,0.0,176.3,511.0,9,PositionReport,60.0,SEA STAR KOS,Passenger,20
1806,2026-06-08 20:04:22.338259+00:00,20260608_195523,241216000,36.62755,27.83758333333333,0.0,170.0,160.0,0,PositionReport,89.0,NAOUSSA,Tanker,20
1810,2026-06-08 20:04:22.982934+00:00,20260608_195523,538072206,36.76919333333333,28.12755333333333,0.0,360.0,162.0,0,PositionReport,,,Unknown,20
1812,2026-06-08 20:04:23.644532+00:00,20260608_195523,271046339,37.03248333333333,27.42802,0.0,360.0,309.0,0,PositionReport,37.0,QUEEN OF SALMAKIS,Pleasure Craft,20
1816,2026-06-08 20:04:25.087095+00:00,20260608_195523,511100115,37.02445,27.437671666666667,0.0,327.0,241.0,0,PositionReport,60.0,SEA STAR RHODES,Passenger,20
1821,2026-06-08 20:04:26.823549+00:00,20260608_195523,271044486,36.81819333333333,28.312003333333333,0.0,157.8,9.0,1,PositionReport,37.0,LA PASSION,Pleasure Craft,20
1829,2026-06-08 20:04:27.931912+00:00,20260608_195523,1193046,37.03301166666667,27.42881833333333,0.0,0.0,511.0,7,PositionReport,50.0,NAUTICAST,Pilot,20
1843,2026-06-08 20:04:32.868270+00:00,20260608_195523,325152200,37.01492,27.450426666666665,0.0,199.9,262.0,5,PositionReport,37.0,PACIFIC PEARL,Pleasure Craft,20
1845,2026-06-08 20:04:33.049050+00:00,20260608_195523,271043459,36.826773333333335,28.562585,0.0,27.3,511.0,15,PositionReport,0.0,ADMIRAL,Unknown,20
1854,2026-06-08 20:04:34.861033+00:00,20260608_195523,237176400,36.44526,28.22921333333333,0.0,328.9,84.0,0,PositionReport,,,Unknown,20
1857,2026-06-08 20:04:35.718862+00:00,20260608_195523,538011838,36.6474,27.13607333333333,0.0,256.0,328.0,1,PositionReport,70.0,IRIS I,Cargo,20
1862,2026-06-08 20:04:37.007966+00:00,20260608_195523,271044079,37.024285,27.438651666666665,0.0,241.9,511.0,15,PositionReport,60.0,M/V ASIM KAPTAN,Passenger,20
1878,2026-06-08 20:04:39.897368+00:00,20260608_195523,271043588,37.028805000000006,27.437563333333333,0.0,203.1,511.0,5,PositionReport,0.0,LOVE BOAT,Unknown,20
1879,2026-06-08 20:04:40.245125+00:00,20260608_195523,249010000,36.53662833333333,28.116081666666663,8.8,245.8,246.0,0,PositionReport,60.0,AROYA,Passenger,20
1888,2026-06-08 20:04:42.057232+00:00,20260608_195523,305047300,36.84295,26.744916666666665,11.5,169.1,166.0,0,PositionReport,70.0,ADAM CROWN,Cargo,20
1889,2026-06-08 20:04:42.117054+00:00,20260608_195523,241953000,36.40786666666667,28.246531666666662,0.0,242.9,359.0,1,PositionReport,89.0,SEAVEN CREST,Tanker,20
